Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,White,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/81Ne2-pa3aL._AC_UL1000.jpg?v=1575514964,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41hQtC6B0DL.jpg?v=1575514979,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Dots Black,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/71WteDpoTeL._AC_UL1000.jpg?v=1575514966,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51_2BGqhaonZL.jpg?v=1575514981,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Square,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/71T_2BR-kWyDL._AC_UL1000.jpg?v=1575514968,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51mTMVEdbQL.jpg?v=1575514982,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Beige,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/71fg3bsXSkL._AC_UL1000.jpg?v=1575514970,5,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Whitedots,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/715RYs2e35L._AC_UL1000.jpg?v=1575514973,6,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Dots,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51j5BAUaZUL.jpg?v=1575514975,7,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Whiteswan,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41hQtC6B0DL.jpg?v=1575514979,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51dA-A-J58L.jpg?v=1575514990,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Redcrane,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51_2BGqhaonZL.jpg?v=1575514981,9,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Redswan,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51mTMVEdbQL.jpg?v=1575514982,10,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Cashewoblue,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41rCzElTKoL.jpg?v=1575514984,11,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Dots Yellow,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41j-Q-vLHxL.jpg?v=1575514986,12,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Pinkstripe,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41iaUzr-99L.jpg?v=1575514988,13,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Pianokey,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51dA-A-J58L.jpg?v=1575514990,14,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51rN3b9G0HL.jpg?v=1575515005,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Tubenavy,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51W4veNEF3L.jpg?v=1575514994,15,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Beigestripe,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51HGzyZWppL.jpg?v=1575514997,16,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Sea Champagne,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51Zq_2Bb4-2vL.jpg?v=1575514999,17,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Blackmaze,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51ZiCFbZASL.jpg?v=1575515001,18,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41Io5RGpq1L.jpg?v=1575515015,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Owl,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41KlM_2BZnhBL.jpg?v=1575515003,19,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Watermelon,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51rN3b9G0HL.jpg?v=1575515005,20,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Blackswan,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/516WXj_2BkLvL.jpg?v=1575515007,21,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Greymaze,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51gMwfIGtHL.jpg?v=1575515009,22,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/31hloq4KtVL.jpg?v=1575515026,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Newstripe,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51mZSuzz3jL.jpg?v=1575515011,23,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Fishlemon,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41Io5RGpq1L.jpg?v=1575515015,24,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/4188-F8VSFL.jpg?v=1575515032,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Lemon New,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/413dVzjCASL.jpg?v=1575515017,25,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Mango,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41E2XgtfhbL.jpg?v=1575515022,26,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51Gow9AnVuL.jpg?v=1575515036,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Peach New,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51sh7pF1x5L.jpg?v=1575515024,27,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51XPbkt_2BozL.jpg?v=1575515041,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Crane,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/31hloq4KtVL.jpg?v=1575515026,28,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51yXNYjnNQL.jpg?v=1575515043,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Dots Blue,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41VwvBsJKfL.jpg?v=1575515028,29,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Lemon,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/4188-F8VSFL.jpg?v=1575515032,30,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Catbutterfly,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/419tqaiLQGL.jpg?v=1575515034,31,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51eo9auVvLL.jpg?v=1575515052,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Penguin,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51Gow9AnVuL.jpg?v=1575515036,32,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51cjlred0DL.jpg?v=1575515054,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Lemon Blue,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51XPbkt_2BozL.jpg?v=1575515041,33,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51Jvve6Fv6L.jpg?v=1575515056,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Pinkswan,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51yXNYjnNQL.jpg?v=1575515043,34,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41tCy5hav6L.jpg?v=1575515058,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Coffe,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51qAzZ9snyL.jpg?v=1575515047,35,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51uhBFYrj3L.jpg?v=1575515061,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Beigestripe With Gift Package,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41D_2BIP3n4BL.jpg?v=1575515049,36,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/413ajFbhywL.jpg?v=1575515064,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Maze Blue,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51eo9auVvLL.jpg?v=1575515052,37,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Sea,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51cjlred0DL.jpg?v=1575515054,38,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Blackcrane,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51Jvve6Fv6L.jpg?v=1575515056,39,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Newpinkstripe,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/41tCy5hav6L.jpg?v=1575515058,40,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Grid,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51uhBFYrj3L.jpg?v=1575515061,41,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Beigedots,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/413ajFbhywL.jpg?v=1575515064,42,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Stripe,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/51o2tDKHtkL.jpg?v=1575515067,43,,,,,,,,,,,,,,,,,,,kg,,
27-silk-like-scarf-square-satin-hair-scarves-fashion-neck-scarfs-for-women,,,,,,,,Bluecrane,,"27"" x 27""",,,"",0,shopify,0,continue,manual,9.99,0.00,true,false,,https://cdn.shopify.com/s/files/1/0257/1724/3958/products/519R94DtC3L.jpg?v=1575515070,44,,,,,,,,,,,,,,,,,,,kg,,
